DATE,TimeFrame,ID,Was Click, X(Target), Y(Target), Z(Target) , X(Camera Rotation), Y(Camera Rotation), Z(Camera Rotation),Pitch ,Yaw,Number of shots,Hypotenuse_Cursor,Hypotenuse_Ball,DegreeError
7/24/2023 7:12:34 AM,132,0,False,-2.47,150.0,438.0,344.61,9.92,0.0,24.39,42.92,0.0,49.365964996138786,37.91215768061744,11.453807315521345
7/24/2023 7:12:34 AM,133,0,False,-2.47,150.0,438.0,344.61,9.92,0.0,24.39,42.92,0.0,49.365964996138786,37.91215768061744,11.453807315521345
7/24/2023 7:12:34 AM,134,0,False,-2.47,150.0,438.0,344.75,9.92,0.0,24.25,42.92,0.0,49.29694615288051,37.91215768061744,11.384788472263068
7/24/2023 7:12:34 AM,135,0,False,-2.47,150.0,438.0,345.64,10.36,0.0,23.36,43.36,0.0,49.25219995086514,37.91215768061744,11.3400422702477
7/24/2023 7:12:34 AM,136,0,False,-2.47,150.0,438.0,346.68,10.81,0.0,22.32,43.81,0.0,49.16806382195663,37.91215768061744,11.255906141339189
7/24/2023 7:12:34 AM,137,0,False,-2.47,150.0,438.0,348.01,11.1,0.0,20.99,44.1,0.0,48.840455567080866,37.91215768061744,10.928297886463426
7/24/2023 7:12:34 AM,138,0,False,-2.47,150.0,438.0,349.34,11.25,0.0,19.66,44.25,0.0,48.420843652295034,37.91215768061744,10.508685971677593
7/24/2023 7:12:34 AM,139,0,False,-2.47,150.0,438.0,351.56,12.14,0.0,17.44,45.14,0.0,48.39187121821185,37.91215768061744,10.479713537594407
7/24/2023 7:12:34 AM,140,0,False,-2.47,150.0,438.0,353.19,12.43,0.0,15.81,45.43,0.0,48.102401187466725,37.91215768061744,10.190243506849285
7/24/2023 7:12:34 AM,141,0,False,-2.47,150.0,438.0,355.86,12.88,0.0,13.14,45.88,0.0,47.724563905812694,37.91215768061744,9.812406225195254
7/24/2023 7:12:34 AM,142,0,False,-2.47,150.0,438.0,358.08,13.03,0.0,10.92,46.03,0.0,47.3075818447741,37.91215768061744,9.395424164156658
7/24/2023 7:12:34 AM,143,0,False,-2.47,150.0,438.0,359.85,13.03,0.0,9.15,46.03,0.0,46.93062326455936,37.91215768061744,9.018465583941918
7/24/2023 7:12:34 AM,144,0,False,-2.47,150.0,438.0,2.07,13.32,0.0,6.93,46.32,0.0,46.835534586465435,37.91215768061744,8.923376905847995
7/24/2023 7:12:34 AM,145,0,False,-2.47,150.0,438.0,4.29,13.32,0.0,4.71,46.32,0.0,46.558849856928376,37.91215768061744,8.646692176310935
7/24/2023 7:12:34 AM,146,0,False,-2.47,150.0,438.0,5.77,13.32,0.0,3.23,46.32,0.0,46.43248108813484,37.91215768061744,8.520323407517402
7/24/2023 7:12:34 AM,147,0,False,-2.47,150.0,438.0,7.4,12.88,0.0,1.6,45.88,0.0,45.90789038934375,37.91215768061744,7.995732708726308
7/24/2023 7:12:34 AM,148,0,False,-2.47,150.0,438.0,8.73,11.99,0.0,0.27,44.99,0.0,44.99081017274528,37.91215768061744,7.078652492127837
7/24/2023 7:12:34 AM,149,0,False,-2.47,150.0,438.0,9.62,10.95,0.0,-0.62,43.95,0.0,43.95437293375939,37.91215768061744,6.042215253141947
7/24/2023 7:12:34 AM,150,0,False,-2.47,150.0,438.0,10.51,9.62,0.0,-1.51,42.62,0.0,42.64674078988921,37.91215768061744,4.734583109271767
7/24/2023 7:12:34 AM,151,0,False,-2.47,150.0,438.0,10.95,8.29,0.0,-1.95,41.29,0.0,41.33602061156831,37.91215768061744,3.423862930950868
7/24/2023 7:12:34 AM,152,0,False,-2.47,150.0,438.0,11.1,6.96,0.0,-2.1,39.96,0.0,40.01514213394724,37.91215768061744,2.102984453329803
7/24/2023 7:12:34 AM,153,0,False,-2.47,150.0,438.0,11.1,5.33,0.0,-2.1,38.33,0.0,38.38748363724822,37.91215768061744,0.47532595663078325
7/24/2023 7:12:34 AM,154,0,False,-2.47,150.0,438.0,11.4,4.0,0.0,-2.4,37.0,0.0,37.07775613491194,37.91215768061744,-0.8344015457055036
7/24/2023 7:12:34 AM,155,0,False,-2.47,150.0,438.0,11.4,2.22,0.0,-2.4,35.22,0.0,35.30167701398901,37.91215768061744,-2.6104806666284333
7/24/2023 7:12:34 AM,156,0,False,-2.47,150.0,438.0,11.4,0.74,0.0,-2.4,33.74,0.0,33.825250922942175,37.91215768061744,-4.086906757675266
7/24/2023 7:12:34 AM,157,0,False,-2.47,150.0,438.0,11.4,358.67,0.0,-2.4,31.67,0.0,31.760807609379206,37.91215768061744,-6.151350071238234
7/24/2023 7:12:34 AM,158,0,False,-2.47,150.0,438.0,10.81,356.3,0.0,-1.81,29.3,0.0,29.355852908747178,37.91215768061744,-8.556304771870263
